,STATE,ST_CASE,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,WEATHER,DRUNK_DR
27507,Texas,480921,475,0,3,5,2015,Sunday,3,10,Clear,1
27508,Texas,480922,87,0,4,5,2015,Monday,0,10,Clear,1
27509,Texas,480923,113,3420,4,5,2015,Monday,15,30,Clear,0
27510,Texas,480924,339,1510,4,5,2015,Monday,20,23,Clear,0
27511,Texas,480925,453,330,4,5,2015,Monday,0,12,Clear,0
27512,Texas,480926,113,1730,5,5,2015,Tuesday,21,11,Rain,0
27513,Texas,480927,121,0,5,5,2015,Tuesday,19,54,Rain,0
27514,Texas,480928,291,0,5,5,2015,Tuesday,11,43,Clear,1
27515,Texas,480929,423,7070,5,5,2015,Tuesday,7,20,Cloudy,0
27516,Texas,480930,29,6090,6,5,2015,Wednesday,4,0,Cloudy,0
27517,Texas,480931,141,2190,6,5,2015,Wednesday,1,36,Clear,1
27518,Texas,480932,141,2190,6,5,2015,Wednesday,3,3,Clear,1
27519,Texas,480933,217,0,6,5,2015,Wednesday,17,45,Clear,0
27520,Texas,480934,121,1840,7,5,2015,Thursday,9,14,Cloudy,1
27521,Texas,480935,205,0,7,5,2015,Thursday,10,7,Clear,0
27522,Texas,480936,207,0,7,5,2015,Thursday,6,17,Cloudy,0
27523,Texas,480937,277,5220,7,5,2015,Thursday,20,49,Cloudy,0
27524,Texas,480938,303,0,7,5,2015,Thursday,18,26,Cloudy,1
27525,Texas,480939,317,6580,7,5,2015,Thursday,16,32,Clear,0
27526,Texas,480940,381,150,7,5,2015,Thursday,12,17,Clear,0
27527,Texas,480941,177,0,8,5,2015,Friday,17,39,Cloudy,0
27528,Texas,480942,91,4870,9,5,2015,Saturday,21,44,Clear,0
27529,Texas,480943,113,1730,9,5,2015,Saturday,23,31,Cloudy,0
27530,Texas,480944,221,0,9,5,2015,Saturday,13,5,Cloudy,0
27531,Texas,480945,85,5390,10,5,2015,Sunday,1,38,Rain,1
27532,Texas,480946,85,5390,10,5,2015,Sunday,18,18,Rain,0
27533,Texas,480947,141,2190,10,5,2015,Sunday,22,40,Clear,1
27534,Texas,480948,273,0,10,5,2015,Sunday,16,52,Clear,0
27535,Texas,480949,113,2590,30,3,2015,Monday,23,38,Clear,1
27536,Texas,480950,415,6440,12,4,2015,Sunday,1,0,Clear,0
27537,Texas,480951,329,0,13,4,2015,Monday,7,20,Clear,0
27538,Texas,480953,201,3280,25,4,2015,Saturday,3,5,Clear,1
27539,Texas,480954,339,0,25,4,2015,Saturday,23,20,Clear,1
27540,Texas,480955,329,0,27,4,2015,Monday,16,21,Cloudy,0
27541,Texas,480956,329,0,29,4,2015,Wednesday,19,34,Clear,0
27542,Texas,480957,183,4080,30,4,2015,Thursday,21,7,Clear,0
27543,Texas,480958,201,3280,1,5,2015,Friday,3,10,Clear,0
27544,Texas,480959,185,0,3,5,2015,Sunday,1,10,Clear,0
27545,Texas,480960,423,0,3,5,2015,Sunday,3,25,Clear,0
27546,Texas,480961,135,0,4,5,2015,Monday,12,0,Clear,0
27547,Texas,480962,157,0,5,5,2015,Tuesday,8,15,Clear,0
27548,Texas,480963,201,3280,6,5,2015,Wednesday,3,29,Clear,1
27549,Texas,480964,201,3280,6,5,2015,Wednesday,22,46,Cloudy,1
27550,Texas,480965,453,0,6,5,2015,Wednesday,7,10,Clear,0
27551,Texas,480966,161,0,7,5,2015,Thursday,19,28,Cloudy,0
27552,Texas,480967,209,0,7,5,2015,Thursday,23,4,Clear,1
27553,Texas,480968,41,1440,9,5,2015,Saturday,17,33,Clear,0
27554,Texas,480969,141,6135,9,5,2015,Saturday,13,1,Clear,0
27555,Texas,480970,303,4140,9,5,2015,Saturday,21,36,Clear,0
27556,Texas,480971,39,0,10,5,2015,Sunday,1,30,Clear,1
27557,Texas,480972,201,3280,10,5,2015,Sunday,21,30,Clear,0
27558,Texas,480973,439,2450,10,5,2015,Sunday,21,40,Rain,0
27559,Texas,480974,441,30,10,5,2015,Sunday,14,52,Clear,1
27560,Texas,480975,367,364,12,5,2015,Tuesday,22,13,Cloudy,1
27561,Texas,480976,21,0,13,5,2015,Wednesday,10,11,Rain,0
27562,Texas,480977,89,0,13,5,2015,Wednesday,15,22,Rain,0
27563,Texas,480978,113,1730,13,5,2015,Wednesday,13,43,Rain,0
27564,Texas,480979,29,6090,14,5,2015,Thursday,21,35,Cloudy,1
27565,Texas,480980,221,2780,6,1,2015,Tuesday,22,41,Clear,0
27566,Texas,480981,339,7500,24,1,2015,Saturday,20,44,Clear,0
27567,Texas,480983,355,1550,29,3,2015,Sunday,17,20,Clear,0
27568,Texas,480984,167,2570,2,4,2015,Thursday,23,36,Clear,0
27569,Texas,480985,473,7240,2,4,2015,Thursday,4,58,Cloudy,0
27570,Texas,480986,325,3250,11,4,2015,Saturday,1,55,Clear,0
27571,Texas,480987,61,0,23,4,2015,Thursday,4,45,Clear,0
27572,Texas,480988,355,1550,1,5,2015,Friday,1,56,Clear,0
27573,Texas,480989,41,0,2,5,2015,Saturday,2,20,Clear,0
27574,Texas,480990,157,0,3,5,2015,Sunday,20,58,Clear,1
27575,Texas,480992,479,0,6,5,2015,Wednesday,8,35,Cloudy,0
27576,Texas,480993,269,0,7,5,2015,Thursday,17,0,Rain,0
27577,Texas,480994,55,0,8,5,2015,Friday,16,38,Cloudy,0
27578,Texas,480995,245,490,8,5,2015,Friday,19,2,Clear,1
27579,Texas,480996,409,0,8,5,2015,Friday,4,58,Clear,0
27580,Texas,480997,423,0,8,5,2015,Friday,20,58,Rain,0
27581,Texas,480998,439,2800,8,5,2015,Friday,21,25,Clear,0
27582,Texas,480999,23,0,9,5,2015,Saturday,7,5,Unknown,0
27583,Texas,481000,113,1730,9,5,2015,Saturday,4,58,Cloudy,1
27584,Texas,481001,113,1730,9,5,2015,Saturday,22,54,Clear,1
27585,Texas,481002,19,0,10,5,2015,Sunday,10,34,Cloudy,0
27586,Texas,481003,213,0,10,5,2015,Sunday,18,7,Cloudy,0
27587,Texas,481004,251,0,10,5,2015,Sunday,19,2,Rain,1
27588,Texas,481005,113,1730,11,5,2015,Monday,18,6,Clear,0
27589,Texas,481006,113,1730,11,5,2015,Monday,19,54,Clear,0
27590,Texas,481007,213,0,11,5,2015,Monday,4,30,Rain,0
27591,Texas,481008,431,0,11,5,2015,Monday,6,15,Cloudy,0
27592,Texas,481009,201,3280,12,5,2015,Tuesday,2,43,Cloudy,1
27593,Texas,481010,3,0,13,5,2015,Wednesday,4,10,Rain,0
27594,Texas,481011,53,0,13,5,2015,Wednesday,17,16,Cloudy,1
27595,Texas,481012,113,1730,13,5,2015,Wednesday,10,58,Cloudy,0
27596,Texas,481013,249,0,13,5,2015,Wednesday,5,41,Rain,0
27597,Texas,481014,291,0,13,5,2015,Wednesday,16,58,Cloudy,1
27598,Texas,481015,29,6090,14,5,2015,Thursday,3,17,Cloudy,0
27599,Texas,481016,113,1730,14,5,2015,Thursday,13,40,Cloudy,1
27600,Texas,481017,131,0,14,5,2015,Thursday,5,56,Fog/Smog/Smoke,1
27601,Texas,481018,231,0,14,5,2015,Thursday,23,18,Cloudy,0
27602,Texas,481019,1,0,15,5,2015,Friday,18,0,Cloudy,0
27603,Texas,481020,27,3690,15,5,2015,Friday,13,40,Cloudy,0
27604,Texas,481021,113,1730,15,5,2015,Friday,0,55,Cloudy,1
27605,Texas,481022,121,1840,15,5,2015,Friday,19,37,Clear,1
27606,Texas,481023,239,0,15,5,2015,Friday,21,48,Cloudy,0
27607,Texas,481024,327,0,15,5,2015,Friday,13,49,Cloudy,0
27608,Texas,481025,453,330,15,5,2015,Friday,20,48,Clear,0
27609,Texas,481026,29,6090,16,5,2015,Saturday,1,1,Cloudy,0
27610,Texas,481027,141,2190,16,5,2015,Saturday,18,56,Clear,0
27611,Texas,481028,453,330,16,5,2015,Saturday,1,8,Cloudy,1
27612,Texas,481029,1,0,17,5,2015,Sunday,12,5,Cloudy,0
27613,Texas,481030,61,3030,17,5,2015,Sunday,14,37,Clear,0
27614,Texas,481031,91,4870,17,5,2015,Sunday,2,16,Clear,0
27615,Texas,481032,113,1730,17,5,2015,Sunday,22,40,Clear,1
27616,Texas,481033,257,0,17,5,2015,Sunday,11,20,Clear,0
27617,Texas,481034,423,0,17,5,2015,Sunday,7,38,Cloudy,0
27618,Texas,481035,439,364,17,5,2015,Sunday,0,45,Rain,0
27619,Texas,481036,29,6090,18,5,2015,Monday,9,49,Cloudy,0
27620,Texas,481037,135,0,18,5,2015,Monday,18,34,Cloudy,0
27621,Texas,481038,249,0,18,5,2015,Monday,5,16,Cloudy,0
27622,Texas,481039,303,4140,18,5,2015,Monday,10,54,Clear,0
27623,Texas,481040,439,2450,18,5,2015,Monday,15,0,Clear,0
27624,Texas,481041,99,0,19,5,2015,Tuesday,21,15,Clear,1
27625,Texas,481042,157,0,19,5,2015,Tuesday,21,0,Clear,0
27626,Texas,481043,409,0,19,5,2015,Tuesday,12,23,Clear,0
27627,Texas,481044,61,3030,20,5,2015,Wednesday,14,45,Clear,0
27628,Texas,481045,173,0,20,5,2015,Wednesday,2,10,Clear,0
27629,Texas,481046,405,0,20,5,2015,Wednesday,6,25,Unknown,1
27630,Texas,481047,29,6090,21,5,2015,Thursday,2,20,Rain,1
27631,Texas,481048,13,0,22,5,2015,Friday,11,35,Cloudy,0
27632,Texas,481049,29,6090,22,5,2015,Friday,22,9,Cloudy,0
27633,Texas,481050,359,0,22,5,2015,Friday,1,34,Cloudy,0
27634,Texas,481051,113,1730,23,5,2015,Saturday,18,10,Rain,0
27635,Texas,481052,41,970,24,5,2015,Sunday,2,12,Rain,1
27636,Texas,481053,113,1730,24,5,2015,Sunday,9,49,Cloudy,0
27637,Texas,481054,251,3538,1,1,2015,Thursday,23,29,Rain,0
27638,Texas,481055,479,3899,10,1,2015,Saturday,2,21,Rain,2
27639,Texas,481057,113,4530,13,1,2015,Tuesday,23,13,Clear,0
27640,Texas,481058,139,5180,18,1,2015,Sunday,9,23,Clear,0
27641,Texas,481059,167,2505,1,2,2015,Sunday,0,4,Clear,0
27642,Texas,481060,285,7630,2,2,2015,Monday,20,3,Clear,0
27643,Texas,481061,201,3320,7,2,2015,Saturday,2,31,Clear,0
27644,Texas,481062,233,780,10,2,2015,Tuesday,23,28,Not Reported,0
27645,Texas,481063,27,6074,14,2,2015,Saturday,0,48,Cloudy,0
27646,Texas,481064,167,2570,15,2,2015,Sunday,2,57,Clear,0
27647,Texas,481065,107,5620,17,2,2015,Tuesday,15,19,Cloudy,0
27648,Texas,481066,355,1550,21,2,2015,Saturday,20,19,Cloudy,0
27649,Texas,481067,53,1040,28,2,2015,Saturday,6,7,Rain,0
27650,Texas,481068,199,4172,4,3,2015,Wednesday,8,55,Cloudy,0
27651,Texas,481069,409,3380,8,3,2015,Sunday,19,23,Rain,1
27652,Texas,481070,115,3860,12,3,2015,Thursday,13,4,Clear,0
27653,Texas,481071,355,1550,15,3,2015,Sunday,19,17,Rain,0
27654,Texas,481072,253,220,21,3,2015,Saturday,3,0,Cloudy,0
27655,Texas,481073,245,490,24,3,2015,Tuesday,14,24,Clear,0
27656,Texas,481074,113,1730,28,3,2015,Saturday,21,8,Clear,0
27657,Texas,481075,245,490,29,3,2015,Sunday,15,38,Clear,1
27658,Texas,481076,39,0,4,4,2015,Saturday,21,42,Clear,1
27659,Texas,481077,181,0,4,4,2015,Saturday,5,30,Clear,1
27660,Texas,481078,233,780,4,4,2015,Saturday,21,28,Clear,2
27661,Texas,481079,355,1550,14,4,2015,Tuesday,14,30,Cloudy,0
27662,Texas,481080,199,6380,15,4,2015,Wednesday,1,15,Clear,1
27663,Texas,481081,37,4860,16,4,2015,Thursday,20,45,Rain,0
27664,Texas,481082,473,0,16,4,2015,Thursday,15,5,Cloudy,0
27665,Texas,481083,307,0,18,4,2015,Saturday,16,45,Rain,0
27666,Texas,481084,167,1920,19,4,2015,Sunday,16,17,Clear,0
27667,Texas,481085,113,1730,22,4,2015,Wednesday,4,30,Cloudy,0
27668,Texas,481086,199,6380,1,5,2015,Friday,13,25,Clear,0
27669,Texas,481087,467,0,3,5,2015,Sunday,0,8,Clear,0
27670,Texas,481088,389,0,5,5,2015,Tuesday,5,17,Cloudy,0
27671,Texas,481089,439,0,5,5,2015,Tuesday,18,28,Rain,0
27672,Texas,481090,339,0,8,5,2015,Friday,21,55,Clear,0
27673,Texas,481091,113,4530,9,5,2015,Saturday,16,7,Rain,0
27674,Texas,481092,291,1380,10,5,2015,Sunday,9,46,Clear,0
27675,Texas,481093,321,0,10,5,2015,Sunday,22,54,Cloudy,2
27676,Texas,481094,483,0,10,5,2015,Sunday,23,47,Clear,0
27677,Texas,481095,143,0,12,5,2015,Tuesday,10,58,Cloudy,0
27678,Texas,481096,401,0,13,5,2015,Wednesday,21,15,Rain,0
27679,Texas,481097,113,2590,16,5,2015,Saturday,5,16,Cloudy,2
27680,Texas,481098,113,2800,16,5,2015,Saturday,21,37,Clear,1
27681,Texas,481099,201,3280,16,5,2015,Saturday,20,0,Clear,0
27682,Texas,481100,439,2450,16,5,2015,Saturday,17,40,Clear,0
27683,Texas,481101,201,480,17,5,2015,Sunday,21,16,Cloudy,0
27684,Texas,481102,201,3280,17,5,2015,Sunday,1,20,Cloudy,1
27685,Texas,481103,389,0,17,5,2015,Sunday,8,35,Cloudy,1
27686,Texas,481104,465,0,17,5,2015,Sunday,13,2,Clear,0
27687,Texas,481105,495,0,17,5,2015,Sunday,22,23,Clear,0
27688,Texas,481106,29,6090,18,5,2015,Monday,17,45,Cloudy,0
27689,Texas,481107,127,0,18,5,2015,Monday,12,34,Rain,0
27690,Texas,481108,451,6080,18,5,2015,Monday,22,9,Rain,0
27691,Texas,481109,39,5249,20,5,2015,Wednesday,11,39,Clear,1
27692,Texas,481110,201,3280,20,5,2015,Wednesday,18,30,Clear,0
27693,Texas,481111,291,0,20,5,2015,Wednesday,12,30,Clear,0
27694,Texas,481112,315,0,20,5,2015,Wednesday,6,14,Rain,0
27695,Texas,481113,389,0,20,5,2015,Wednesday,13,29,Clear,0
27696,Texas,481114,451,6080,20,5,2015,Wednesday,9,33,Cloudy,0
27697,Texas,481115,467,0,20,5,2015,Wednesday,4,20,Cloudy,0
27698,Texas,481116,201,3320,21,5,2015,Thursday,5,24,Cloudy,0
27699,Texas,481117,217,0,22,5,2015,Friday,7,56,Cloudy,0
27700,Texas,481118,241,0,22,5,2015,Friday,20,43,Clear,0
27701,Texas,481119,441,30,22,5,2015,Friday,22,30,Clear,0
27702,Texas,481120,497,0,22,5,2015,Friday,15,39,Rain,0
27703,Texas,481121,89,0,23,5,2015,Saturday,14,11,Cloudy,0
27704,Texas,481122,201,3280,23,5,2015,Saturday,5,5,Cloudy,0
27705,Texas,481123,203,4360,23,5,2015,Saturday,3,19,Clear,0
27706,Texas,481124,255,0,23,5,2015,Saturday,23,51,Rain,1
27707,Texas,481125,439,3347,23,5,2015,Saturday,11,35,Rain,0
27708,Texas,481126,157,0,24,5,2015,Sunday,5,45,Cloudy,0
27709,Texas,481127,171,0,24,5,2015,Sunday,18,59,Cloudy,0
27710,Texas,481128,239,0,24,5,2015,Sunday,4,0,Rain,1
27711,Texas,481129,353,668,24,5,2015,Sunday,1,40,Cloudy,1
27712,Texas,481130,361,5100,24,5,2015,Sunday,19,34,Clear,0
27713,Texas,481131,123,0,25,5,2015,Monday,17,16,Cloudy,0
27714,Texas,481132,349,5720,26,5,2015,Tuesday,22,49,Cloudy,0
27715,Texas,481133,409,0,26,5,2015,Tuesday,1,17,Clear,0
27716,Texas,481134,259,0,27,5,2015,Wednesday,3,30,Rain,1
27717,Texas,481135,499,0,27,5,2015,Wednesday,7,0,Clear,0
27718,Texas,481136,149,0,28,5,2015,Thursday,11,47,Rain,0
27719,Texas,481137,245,0,28,5,2015,Thursday,1,10,Clear,1
27720,Texas,481138,301,0,28,5,2015,Thursday,2,30,Cloudy,0
27721,Texas,481139,439,260,28,5,2015,Thursday,9,51,Clear,0
27722,Texas,481140,29,6090,29,5,2015,Friday,21,52,Clear,0
27723,Texas,481141,439,2450,29,5,2015,Friday,18,42,Clear,1
27724,Texas,481142,99,0,30,5,2015,Saturday,10,38,Clear,0
27725,Texas,481143,201,3280,30,5,2015,Saturday,1,20,Clear,0
27726,Texas,481144,29,6090,31,5,2015,Sunday,5,17,Clear,2
27727,Texas,481145,39,5249,31,1,2015,Saturday,2,24,Clear,1
27728,Texas,481146,441,7069,25,3,2015,Wednesday,8,5,Clear,0
27729,Texas,481147,135,0,28,3,2015,Saturday,3,54,Cloudy,1
27730,Texas,481148,29,1209,31,3,2015,Tuesday,17,13,Clear,0
27731,Texas,481149,445,920,23,4,2015,Thursday,7,38,Cloudy,0
27732,Texas,481150,355,1550,24,4,2015,Friday,2,53,Rain,1
27733,Texas,481152,113,6001,7,5,2015,Thursday,21,58,Cloudy,0
27734,Texas,481153,257,0,8,5,2015,Friday,13,53,Cloudy,0
27735,Texas,481154,245,5470,9,5,2015,Saturday,0,31,Clear,0
27736,Texas,481155,167,2570,10,5,2015,Sunday,5,53,Clear,0
27737,Texas,481156,251,120,10,5,2015,Sunday,18,17,Rain,0
27738,Texas,481157,167,2570,16,5,2015,Saturday,23,12,Clear,0
27739,Texas,481158,397,6010,16,5,2015,Saturday,16,46,Clear,1
27740,Texas,481159,113,4530,17,5,2015,Sunday,9,37,Cloudy,1
27741,Texas,481160,139,0,17,5,2015,Sunday,14,30,Cloudy,0
27742,Texas,481161,339,6536,17,5,2015,Sunday,19,5,Clear,1
27743,Texas,481162,91,0,19,5,2015,Tuesday,19,26,Cloudy,1
27744,Texas,481163,135,5030,9,5,2015,Saturday,16,25,Clear,0
27745,Texas,481164,109,0,20,5,2015,Wednesday,2,5,Clear,0
27746,Texas,481165,201,3280,21,5,2015,Thursday,1,52,Clear,1
27747,Texas,481166,339,0,21,5,2015,Thursday,22,35,Clear,0
27748,Texas,481167,453,330,22,5,2015,Friday,2,22,Cloudy,1
27749,Texas,481168,29,6090,23,5,2015,Saturday,17,50,Rain,0
27750,Texas,481169,67,0,23,5,2015,Saturday,4,55,Clear,1
27751,Texas,481170,113,1730,23,5,2015,Saturday,1,15,Clear,1
27752,Texas,481171,139,5685,23,5,2015,Saturday,1,10,Cloudy,1
27753,Texas,481172,201,530,23,5,2015,Saturday,7,50,Clear,0
27754,Texas,481173,201,3280,23,5,2015,Saturday,2,7,Cloudy,1
27755,Texas,481174,397,5910,23,5,2015,Saturday,14,37,Rain,0
27756,Texas,481175,87,0,24,5,2015,Sunday,14,29,Clear,1
27757,Texas,481176,291,1380,24,5,2015,Sunday,4,42,Clear,0
27758,Texas,481177,423,0,24,5,2015,Sunday,20,36,Cloudy,0
27759,Texas,481178,201,3280,24,5,2015,Sunday,3,30,Cloudy,0
27760,Texas,481179,427,0,24,5,2015,Sunday,18,20,Clear,1
27761,Texas,481180,21,0,25,5,2015,Monday,16,52,Rain,0
27762,Texas,481181,215,0,25,5,2015,Monday,22,10,Clear,0
27763,Texas,481182,251,0,25,5,2015,Monday,13,54,Cloudy,1
27764,Texas,481183,265,0,26,5,2015,Tuesday,15,30,Clear,0
27765,Texas,481184,65,0,27,5,2015,Wednesday,16,40,Blowing Sand/Soil/Dirt,0
27766,Texas,481185,365,0,27,5,2015,Wednesday,14,5,Clear,1
27767,Texas,481186,423,0,27,5,2015,Wednesday,18,35,Cloudy,0
27768,Texas,481187,453,330,27,5,2015,Wednesday,21,30,Clear,0
27769,Texas,481188,71,7555,28,5,2015,Thursday,10,50,Clear,0
27770,Texas,481189,17,0,29,5,2015,Friday,0,50,Clear,1
27771,Texas,481190,5,4160,30,5,2015,Saturday,2,52,Clear,0
27772,Texas,481191,25,0,30,5,2015,Saturday,23,33,Rain,0
27773,Texas,481192,113,1730,30,5,2015,Saturday,17,50,Cloudy,0
27774,Texas,481193,19,0,31,5,2015,Sunday,2,55,Fog/Smog/Smoke,0
27775,Texas,481194,39,130,31,5,2015,Sunday,21,7,Clear,0
27776,Texas,481195,65,0,31,5,2015,Sunday,19,15,Clear,0
27777,Texas,481196,99,0,31,5,2015,Sunday,9,2,Clear,0
27778,Texas,481197,265,0,31,5,2015,Sunday,16,55,Clear,0
27779,Texas,481198,439,2990,31,5,2015,Sunday,19,13,Clear,0
27780,Texas,481199,203,0,1,6,2015,Monday,1,0,Clear,1
27781,Texas,481200,215,0,1,6,2015,Monday,14,9,Clear,0
27782,Texas,481201,439,260,1,6,2015,Monday,0,52,Clear,0
27783,Texas,481202,441,30,1,6,2015,Monday,22,3,Clear,0
27784,Texas,481204,453,330,1,6,2015,Monday,22,7,Clear,1
27785,Texas,481205,61,940,3,6,2015,Wednesday,20,2,Clear,0
27786,Texas,481206,67,0,3,6,2015,Wednesday,21,49,Clear,0
27787,Texas,481207,89,7290,3,6,2015,Wednesday,12,25,Clear,0
27788,Texas,481209,469,7190,3,6,2015,Wednesday,8,36,Clear,0
27789,Texas,481210,183,0,4,6,2015,Thursday,20,43,Clear,1
27790,Texas,481211,27,3690,5,6,2015,Friday,21,50,Clear,0
27791,Texas,481212,29,6090,5,6,2015,Friday,19,48,Clear,1
27792,Texas,481213,49,0,5,6,2015,Friday,15,40,Clear,0
27793,Texas,481214,113,1730,5,6,2015,Friday,2,6,Clear,1
27794,Texas,481215,113,1730,5,6,2015,Friday,6,39,Clear,0
27795,Texas,481216,89,0,6,6,2015,Saturday,3,17,Clear,1
27796,Texas,481217,91,4870,6,6,2015,Saturday,16,59,Clear,1
27797,Texas,481218,97,2550,6,6,2015,Saturday,13,30,Clear,1
27798,Texas,481219,113,1730,6,6,2015,Saturday,0,24,Clear,0
27799,Texas,481220,121,1840,6,6,2015,Saturday,21,56,Clear,0
27800,Texas,481221,187,0,6,6,2015,Saturday,0,19,Clear,1
27801,Texas,481222,321,0,6,6,2015,Saturday,1,5,Clear,1
27802,Texas,481223,441,0,6,6,2015,Saturday,11,9,Clear,0
27803,Texas,481224,453,330,6,6,2015,Saturday,18,34,Clear,0
27804,Texas,481225,453,330,6,6,2015,Saturday,23,4,Clear,0
27805,Texas,481226,459,0,6,6,2015,Saturday,1,48,Clear,1
27806,Texas,481227,25,0,7,6,2015,Sunday,1,1,Cloudy,1
27807,Texas,481228,113,1730,7,6,2015,Sunday,2,40,Clear,0
27808,Texas,481229,113,1730,7,6,2015,Sunday,2,50,Clear,1
27809,Texas,481230,113,1730,7,6,2015,Sunday,3,45,Clear,0
27810,Texas,481231,201,3280,7,6,2015,Sunday,23,0,Clear,0
27811,Texas,481232,201,3280,7,6,2015,Sunday,23,15,Clear,1
27812,Texas,481233,381,150,7,6,2015,Sunday,1,32,Clear,0
27813,Texas,481234,439,2800,7,6,2015,Sunday,5,30,Clear,0
27814,Texas,481235,449,4750,7,6,2015,Sunday,0,50,Clear,1
27815,Texas,481236,495,0,7,6,2015,Sunday,5,0,Clear,0
27816,Texas,481237,113,6260,8,6,2015,Monday,9,31,Clear,1
27817,Texas,481238,203,0,8,6,2015,Monday,7,32,Clear,0
27818,Texas,481239,439,260,8,6,2015,Monday,17,45,Clear,0
27819,Texas,481241,453,330,8,6,2015,Monday,15,24,Clear,0
27820,Texas,481242,207,0,9,6,2015,Tuesday,12,3,Clear,0
27821,Texas,481243,329,4560,9,6,2015,Tuesday,20,15,Clear,0
27822,Texas,481244,481,0,9,6,2015,Tuesday,16,14,Clear,1
27823,Texas,481245,29,33,14,6,2015,Sunday,0,44,Cloudy,1
27824,Texas,481246,251,0,13,4,2015,Monday,13,27,Cloudy,0
27825,Texas,481247,187,0,8,5,2015,Friday,21,45,Cloudy,0
27826,Texas,481248,201,3280,24,5,2015,Sunday,2,15,Cloudy,1
27827,Texas,481249,201,3280,24,5,2015,Sunday,2,20,Cloudy,1
27828,Texas,481250,439,6200,24,5,2015,Sunday,21,28,Clear,1
27829,Texas,481251,453,330,25,5,2015,Monday,9,4,Clear,0
27830,Texas,481252,203,0,26,5,2015,Tuesday,8,58,Cloudy,0
27831,Texas,481253,219,0,26,5,2015,Tuesday,17,50,Clear,0
27832,Texas,481254,201,3280,29,5,2015,Friday,3,10,Cloudy,1
27833,Texas,481255,475,0,30,5,2015,Saturday,17,40,Clear,1
27834,Texas,481256,475,0,30,5,2015,Saturday,22,21,Clear,1
27835,Texas,481257,467,0,1,6,2015,Monday,14,30,Cloudy,0
27836,Texas,481258,201,3280,2,6,2015,Tuesday,18,47,Clear,0
27837,Texas,481259,215,5181,3,6,2015,Wednesday,13,21,Clear,0
27838,Texas,481260,41,0,4,6,2015,Thursday,10,0,Clear,0
27839,Texas,481261,329,0,4,6,2015,Thursday,17,40,Clear,0
27840,Texas,481262,503,0,4,6,2015,Thursday,6,30,Clear,0
27841,Texas,481263,277,0,5,6,2015,Friday,0,20,Clear,1
27842,Texas,481264,309,0,5,6,2015,Friday,23,35,Clear,1
27843,Texas,481265,61,0,6,6,2015,Saturday,20,55,Clear,0
27844,Texas,481266,201,3280,6,6,2015,Saturday,2,50,Clear,1
27845,Texas,481267,161,0,7,6,2015,Sunday,21,34,Clear,0
27846,Texas,481268,227,0,7,6,2015,Sunday,17,44,Clear,0
27847,Texas,481269,237,0,7,6,2015,Sunday,18,38,Clear,1
27848,Texas,481270,339,0,7,6,2015,Sunday,22,18,Clear,1
27849,Texas,481271,439,2450,7,6,2015,Sunday,2,25,Clear,1
27850,Texas,481272,81,0,8,6,2015,Monday,22,17,Clear,0
27851,Texas,481273,113,1730,8,6,2015,Monday,22,50,Clear,0
27852,Texas,481274,121,3960,8,6,2015,Monday,22,19,Clear,0
27853,Texas,481275,209,0,8,6,2015,Monday,1,39,Clear,1
27854,Texas,481276,231,0,8,6,2015,Monday,7,2,Clear,0
27855,Texas,481277,277,0,9,6,2015,Tuesday,17,20,Clear,1
27856,Texas,481278,113,1730,10,6,2015,Wednesday,6,45,Clear,0
27857,Texas,481279,215,2110,10,6,2015,Wednesday,15,29,Clear,1
27858,Texas,481280,367,0,10,6,2015,Wednesday,13,25,Clear,0
27859,Texas,481281,29,6090,11,6,2015,Thursday,7,40,Cloudy,0
27860,Texas,481282,113,6001,11,6,2015,Thursday,18,30,Clear,1
27861,Texas,481283,217,0,11,6,2015,Thursday,14,25,Cloudy,0
27862,Texas,481284,29,6090,12,6,2015,Friday,22,1,Clear,0
27863,Texas,481285,321,5160,12,6,2015,Friday,0,25,Clear,1
27864,Texas,481286,407,1428,12,6,2015,Friday,15,5,Clear,1
27865,Texas,481288,371,0,13,6,2015,Saturday,4,0,Cloudy,1
27866,Texas,481289,439,0,13,6,2015,Saturday,13,29,Clear,0
27867,Texas,481290,439,260,13,6,2015,Saturday,16,10,Rain,0
27868,Texas,481291,439,2255,13,6,2015,Saturday,2,38,Clear,2
27869,Texas,481292,3,0,14,6,2015,Sunday,4,53,Cloudy,1
27870,Texas,481293,25,0,14,6,2015,Sunday,7,14,Cloudy,1
27871,Texas,481294,209,990,14,6,2015,Sunday,3,22,Rain,1
27872,Texas,481295,297,0,14,6,2015,Sunday,12,47,Rain,0
27873,Texas,481296,453,330,14,6,2015,Sunday,22,51,Clear,0
27874,Texas,481297,309,0,17,6,2015,Wednesday,5,40,Rain,0
27875,Texas,481298,217,0,18,6,2015,Thursday,8,39,Clear,0
27876,Texas,481299,29,7205,19,6,2015,Friday,5,41,Rain,0
27877,Texas,481300,29,6090,20,6,2015,Saturday,0,34,Cloudy,1
27878,Texas,481301,29,6090,20,6,2015,Saturday,1,50,Cloudy,1
27879,Texas,481302,29,6090,20,6,2015,Saturday,12,24,Cloudy,0
27880,Texas,481303,201,3280,20,6,2015,Saturday,16,37,Clear,0
27881,Texas,481304,113,1730,31,3,2015,Tuesday,7,28,Cloudy,0
