STATE,ST_CASE,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,WEATHER,DRUNK_DR
Virginia,510001,143,0,1,1,2015,Thursday,15,30,Cloudy,1
Virginia,510002,840,2640,2,1,2015,Friday,18,59,Cloudy,0
Virginia,510003,185,0,2,1,2015,Friday,13,55,Rain,0
Virginia,510004,143,0,4,1,2015,Sunday,15,15,Rain,1
Virginia,510005,25,0,3,1,2015,Saturday,7,58,Rain,0
Virginia,510006,37,0,6,1,2015,Tuesday,1,19,Cloudy,1
Virginia,510007,41,0,6,1,2015,Tuesday,7,42,Cloudy,0
Virginia,510008,550,468,4,1,2015,Sunday,1,3,Rain,1
Virginia,510009,197,0,9,1,2015,Friday,16,13,Cloudy,0
Virginia,510010,165,0,8,1,2015,Thursday,19,10,Cloudy,0
Virginia,510011,163,0,6,1,2015,Tuesday,11,45,Cloudy,0
Virginia,510012,35,0,8,1,2015,Thursday,14,35,Cloudy,1
Virginia,510013,187,0,12,1,2015,Monday,0,20,Rain,0
Virginia,510014,87,0,14,1,2015,Wednesday,5,30,Sleet/Hail,0
Virginia,510015,53,0,14,1,2015,Wednesday,2,0,Rain,0
Virginia,510016,109,0,15,1,2015,Thursday,20,50,Cloudy,0
Virginia,510017,83,0,17,1,2015,Saturday,18,44,Cloudy,1
Virginia,510018,550,468,18,1,2015,Sunday,5,20,Cloudy,0
Virginia,510019,87,0,19,1,2015,Monday,6,17,Cloudy,0
Virginia,510020,59,0,18,1,2015,Sunday,13,10,Cloudy,0
Virginia,510021,800,2390,20,1,2015,Tuesday,17,34,Cloudy,0
Virginia,510022,13,0,22,1,2015,Thursday,22,11,Cloudy,0
Virginia,510023,79,0,20,1,2015,Tuesday,3,15,Cloudy,0
Virginia,510024,710,1760,23,1,2015,Friday,12,40,Cloudy,1
Virginia,510025,800,2390,25,1,2015,Sunday,7,47,Cloudy,0
Virginia,510026,97,0,26,1,2015,Monday,7,55,Cloudy,0
Virginia,510027,53,0,22,1,2015,Thursday,16,0,Cloudy,0
Virginia,510028,69,0,23,1,2015,Friday,4,7,Cloudy,0
Virginia,510029,117,0,27,1,2015,Tuesday,21,6,Cloudy,0
Virginia,510030,83,0,31,1,2015,Saturday,1,32,Cloudy,0
Virginia,510031,199,0,1,2,2015,Sunday,21,48,Rain,1
Virginia,510032,171,0,2,2,2015,Monday,14,35,Cloudy,0
Virginia,510033,41,0,3,2,2015,Tuesday,8,30,Cloudy,0
Virginia,510034,89,0,3,2,2015,Tuesday,14,18,Cloudy,0
Virginia,510035,121,0,31,1,2015,Saturday,20,11,Cloudy,0
Virginia,510036,810,2540,3,2,2015,Tuesday,17,3,Cloudy,0
Virginia,510037,31,0,4,2,2015,Wednesday,15,15,Cloudy,1
Virginia,510038,3,0,5,2,2015,Thursday,2,19,Cloudy,1
Virginia,510039,69,0,4,2,2015,Wednesday,9,24,Cloudy,0
Virginia,510040,61,0,6,2,2015,Friday,10,47,Cloudy,0
Virginia,510041,36,0,9,1,2015,Friday,12,31,Cloudy,0
Virginia,510042,195,0,6,2,2015,Friday,19,23,Cloudy,0
Virginia,510043,195,0,7,2,2015,Saturday,12,44,Cloudy,0
Virginia,510044,5,0,7,2,2015,Saturday,10,30,Cloudy,1
Virginia,510045,3,0,7,2,2015,Saturday,19,22,Cloudy,1
Virginia,510046,41,0,9,2,2015,Monday,12,40,Cloudy,0
Virginia,510047,800,2390,10,2,2015,Tuesday,8,4,Rain,0
Virginia,510048,740,1970,8,2,2015,Sunday,2,40,Cloudy,0
Virginia,510049,149,0,7,2,2015,Saturday,23,41,Cloudy,0
Virginia,510050,810,2540,31,1,2015,Saturday,13,49,Cloudy,0
Virginia,510051,137,0,11,2,2015,Wednesday,6,20,Cloudy,0
Virginia,510052,121,0,14,2,2015,Saturday,15,36,Cloudy,0
Virginia,510053,23,0,9,2,2015,Monday,23,40,Cloudy,0
Virginia,510054,175,0,13,2,2015,Friday,23,30,Cloudy,1
Virginia,510055,69,0,15,2,2015,Sunday,0,55,Cloudy,1
Virginia,510056,197,0,16,2,2015,Monday,12,50,Snow,1
Virginia,510057,810,2540,23,1,2015,Friday,2,34,Cloudy,1
Virginia,510058,107,0,16,2,2015,Monday,21,30,Snow,0
Virginia,510059,73,0,18,2,2015,Wednesday,15,52,Cloudy,1
Virginia,510060,550,468,17,2,2015,Tuesday,21,30,Cloudy,1
Virginia,510061,41,0,21,2,2015,Saturday,13,55,Sleet/Hail,0
Virginia,510062,87,0,18,2,2015,Wednesday,5,38,Cloudy,0
Virginia,510063,25,0,20,2,2015,Friday,22,38,Cloudy,1
Virginia,510064,41,0,24,2,2015,Tuesday,6,32,Cloudy,1
Virginia,510065,93,0,24,2,2015,Tuesday,0,4,Cloudy,1
Virginia,510066,61,0,23,1,2015,Friday,19,7,Sleet/Hail,0
Virginia,510067,41,0,25,2,2015,Wednesday,6,0,Cloudy,1
Virginia,510068,650,1180,12,2,2015,Thursday,6,24,Cloudy,1
Virginia,510069,69,0,25,2,2015,Wednesday,9,5,Cloudy,1
Virginia,510070,143,0,25,2,2015,Wednesday,6,50,Cloudy,1
Virginia,510071,41,0,27,2,2015,Friday,18,25,Cloudy,0
Virginia,510072,143,0,27,2,2015,Friday,2,0,Cloudy,0
Virginia,510073,143,0,28,2,2015,Saturday,16,25,Cloudy,1
Virginia,510074,25,0,1,3,2015,Sunday,7,15,Rain,0
Virginia,510075,700,1720,4,2,2015,Wednesday,18,3,Cloudy,0
Virginia,510076,59,0,13,1,2015,Tuesday,23,46,Cloudy,0
Virginia,510077,41,0,26,2,2015,Thursday,18,2,Cloudy,0
Virginia,510078,550,468,27,2,2015,Friday,17,50,Snow,1
Virginia,510079,167,0,1,3,2015,Sunday,9,30,Cloudy,0
Virginia,510080,197,0,27,2,2015,Friday,21,24,Cloudy,0
Virginia,510081,37,0,2,3,2015,Monday,16,50,Cloudy,0
Virginia,510082,191,0,26,2,2015,Thursday,20,18,Cloudy,0
Virginia,510083,147,0,3,3,2015,Tuesday,10,19,Cloudy,0
Virginia,510084,75,0,1,3,2015,Sunday,20,8,Rain,1
Virginia,510085,89,0,27,2,2015,Friday,21,30,Cloudy,1
Virginia,510086,800,2390,24,2,2015,Tuesday,8,44,Cloudy,1
Virginia,510087,197,0,21,2,2015,Saturday,7,40,Snow,0
Virginia,510088,59,0,1,3,2015,Sunday,15,46,Sleet/Hail,0
Virginia,510089,87,0,5,3,2015,Thursday,13,59,Sleet/Hail,0
Virginia,510090,197,0,6,3,2015,Friday,17,15,Cloudy,1
Virginia,510091,41,0,7,3,2015,Saturday,21,9,Cloudy,1
Virginia,510092,41,0,7,3,2015,Saturday,22,25,Cloudy,1
Virginia,510093,121,0,5,3,2015,Thursday,18,10,Snow,0
Virginia,510094,127,0,8,3,2015,Sunday,12,25,Cloudy,0
Virginia,510095,73,0,7,3,2015,Saturday,14,30,Cloudy,1
Virginia,510096,95,0,8,3,2015,Sunday,20,17,Cloudy,0
Virginia,510097,95,0,5,3,2015,Thursday,20,59,Sleet/Hail,0
Virginia,510098,790,2330,24,1,2015,Saturday,10,54,Sleet/Hail,0
Virginia,510099,710,1760,4,2,2015,Wednesday,5,23,Cloudy,0
Virginia,510100,85,0,24,2,2015,Tuesday,5,7,Cloudy,1
Virginia,510101,183,0,14,3,2015,Saturday,21,30,Cloudy,1
Virginia,510102,165,0,16,3,2015,Monday,21,30,Cloudy,0
Virginia,510103,15,0,16,3,2015,Monday,0,30,Cloudy,1
Virginia,510104,61,0,14,3,2015,Saturday,21,47,Cloudy,1
Virginia,510105,127,0,13,3,2015,Friday,9,30,Cloudy,0
Virginia,510106,43,0,18,3,2015,Wednesday,6,20,Cloudy,1
Virginia,510107,41,0,18,3,2015,Wednesday,17,0,Cloudy,1
Virginia,510108,650,1180,16,1,2015,Friday,20,58,Cloudy,1
Virginia,510109,41,0,17,3,2015,Tuesday,18,38,Cloudy,0
Virginia,510110,83,0,20,3,2015,Friday,10,36,Cloudy,0
Virginia,510111,25,0,20,3,2015,Friday,0,14,Rain,0
Virginia,510112,85,0,10,3,2015,Tuesday,12,21,Rain,0
Virginia,510113,25,0,22,3,2015,Sunday,14,50,Cloudy,0
Virginia,510114,710,1760,7,2,2015,Saturday,2,22,Cloudy,1
Virginia,510115,59,0,4,3,2015,Wednesday,6,23,Rain,0
Virginia,510116,143,0,22,3,2015,Sunday,0,36,Cloudy,2
Virginia,510117,165,0,18,3,2015,Wednesday,11,28,Cloudy,0
Virginia,510118,137,0,23,3,2015,Monday,12,15,Cloudy,0
Virginia,510119,147,0,23,3,2015,Monday,10,39,Cloudy,0
Virginia,510120,61,0,25,3,2015,Wednesday,15,56,Cloudy,0
Virginia,510121,87,0,24,3,2015,Tuesday,18,35,Cloudy,1
Virginia,510122,810,2540,23,3,2015,Monday,18,47,Cloudy,1
Virginia,510123,45,0,29,3,2015,Sunday,1,20,Cloudy,1
Virginia,510124,770,2100,31,1,2015,Saturday,2,33,Cloudy,2
Virginia,510125,153,0,17,3,2015,Tuesday,12,23,Cloudy,1
Virginia,510126,550,468,26,3,2015,Thursday,20,13,Cloudy,0
Virginia,510127,43,0,1,4,2015,Wednesday,13,15,Cloudy,0
Virginia,510128,185,0,1,4,2015,Wednesday,10,50,Cloudy,1
Virginia,510129,1,0,31,3,2015,Tuesday,3,7,Cloudy,0
Virginia,510130,13,0,3,4,2015,Friday,20,30,Cloudy,1
Virginia,510131,710,1760,2,4,2015,Thursday,5,51,Cloudy,1
Virginia,510132,69,0,30,3,2015,Monday,23,15,Cloudy,0
Virginia,510133,47,0,3,4,2015,Friday,14,57,Rain,0
Virginia,510134,95,0,7,2,2015,Saturday,19,3,Cloudy,2
Virginia,510135,33,0,3,4,2015,Friday,1,52,Cloudy,0
Virginia,510136,41,0,6,4,2015,Monday,13,7,Cloudy,1
Virginia,510137,810,2540,7,4,2015,Tuesday,6,10,Cloudy,1
Virginia,510138,41,0,7,4,2015,Tuesday,21,2,Cloudy,0
Virginia,510139,810,2540,5,4,2015,Sunday,14,29,Cloudy,1
Virginia,510140,87,0,7,4,2015,Tuesday,5,53,Rain,0
Virginia,510141,163,0,10,4,2015,Friday,16,47,Rain,0
Virginia,510142,33,0,12,4,2015,Sunday,0,0,Cloudy,1
Virginia,510143,510,40,9,4,2015,Thursday,21,59,Rain,1
Virginia,510144,760,2060,12,4,2015,Sunday,14,18,Cloudy,1
Virginia,510145,121,0,11,4,2015,Saturday,2,11,Cloudy,1
Virginia,510146,760,2060,13,4,2015,Monday,14,45,Cloudy,1
Virginia,510147,179,0,13,4,2015,Monday,14,48,Cloudy,1
Virginia,510148,135,0,11,4,2015,Saturday,16,30,Cloudy,0
Virginia,510149,179,0,13,4,2015,Monday,2,10,Cloudy,1
Virginia,510150,133,0,7,4,2015,Tuesday,9,32,Cloudy,0
Virginia,510151,51,0,12,4,2015,Sunday,15,55,Cloudy,0
Virginia,510152,89,0,14,4,2015,Tuesday,16,45,Rain,0
Virginia,510153,177,0,12,4,2015,Sunday,15,0,Cloudy,0
Virginia,510154,83,0,16,4,2015,Thursday,14,35,Cloudy,0
Virginia,510155,49,0,14,4,2015,Tuesday,10,15,Rain,0
Virginia,510156,5,0,15,4,2015,Wednesday,15,15,Rain,0
Virginia,510157,710,1760,15,4,2015,Wednesday,6,45,Cloudy,0
Virginia,510158,810,2540,15,4,2015,Wednesday,22,29,Cloudy,1
Virginia,510159,143,0,19,4,2015,Sunday,17,31,Rain,0
Virginia,510160,15,0,20,4,2015,Monday,18,11,Cloudy,2
Virginia,510161,37,0,18,4,2015,Saturday,15,39,Cloudy,0
Virginia,510162,147,0,18,4,2015,Saturday,6,9,Cloudy,1
Virginia,510163,173,0,20,4,2015,Monday,13,20,Cloudy,0
Virginia,510164,127,0,22,4,2015,Wednesday,19,50,Cloudy,0
Virginia,510165,163,0,19,4,2015,Sunday,15,40,Rain,0
Virginia,510166,67,0,24,4,2015,Friday,16,30,Cloudy,2
Virginia,510167,590,720,25,4,2015,Saturday,3,5,Cloudy,1
Virginia,510168,147,0,24,4,2015,Friday,17,9,Cloudy,0
Virginia,510169,9,0,27,4,2015,Monday,13,20,Cloudy,0
Virginia,510170,7,0,17,4,2015,Friday,23,25,Cloudy,1
Virginia,510171,127,0,11,3,2015,Wednesday,9,16,Rain,0
Virginia,510172,167,0,25,3,2015,Wednesday,13,0,Cloudy,0
Virginia,510173,800,2390,28,4,2015,Tuesday,6,27,Cloudy,0
Virginia,510174,1,0,28,4,2015,Tuesday,16,5,Cloudy,0
Virginia,510175,59,0,19,2,2015,Thursday,18,45,Cloudy,0
Virginia,510176,15,0,28,4,2015,Tuesday,2,25,Cloudy,0
Virginia,510177,810,2540,12,4,2015,Sunday,2,30,Cloudy,2
Virginia,510178,153,0,1,5,2015,Friday,21,5,Cloudy,0
Virginia,510179,105,0,2,5,2015,Saturday,8,34,Cloudy,0
Virginia,510180,65,0,2,5,2015,Saturday,9,36,Cloudy,0
Virginia,510181,67,0,2,5,2015,Saturday,21,45,Cloudy,1
Virginia,510182,550,468,5,5,2015,Tuesday,15,53,Cloudy,0
Virginia,510183,193,0,4,5,2015,Monday,0,35,Cloudy,1
Virginia,510184,71,0,4,5,2015,Monday,8,36,Cloudy,0
Virginia,510185,173,0,8,5,2015,Friday,21,30,Cloudy,1
Virginia,510186,59,1220,8,5,2015,Friday,7,2,Cloudy,0
Virginia,510187,197,0,10,5,2015,Sunday,17,5,Cloudy,0
Virginia,510188,161,0,25,3,2015,Wednesday,14,9,Cloudy,0
Virginia,510189,87,0,7,5,2015,Thursday,17,35,Cloudy,1
Virginia,510190,37,0,10,5,2015,Sunday,22,21,Cloudy,0
Virginia,510191,171,0,12,5,2015,Tuesday,6,0,Cloudy,0
Virginia,510192,710,1760,8,3,2015,Sunday,16,10,Cloudy,1
Virginia,510193,550,468,13,5,2015,Wednesday,13,56,Cloudy,0
Virginia,510194,810,2540,10,5,2015,Sunday,15,2,Cloudy,0
Virginia,510195,810,2540,9,5,2015,Saturday,20,24,Cloudy,0
Virginia,510196,13,0,16,4,2015,Thursday,2,7,Cloudy,0
Virginia,510197,640,1050,4,4,2015,Saturday,13,23,Cloudy,1
Virginia,510198,53,0,10,5,2015,Sunday,17,36,Cloudy,1
Virginia,510199,65,0,14,5,2015,Thursday,23,23,Cloudy,0
Virginia,510200,770,2100,8,3,2015,Sunday,1,44,Cloudy,1
Virginia,510201,179,0,10,5,2015,Sunday,12,25,Cloudy,0
Virginia,510202,710,1760,2,4,2015,Thursday,22,8,Cloudy,1
Virginia,510203,810,2540,9,5,2015,Saturday,20,4,Cloudy,0
Virginia,510204,149,0,7,5,2015,Thursday,23,1,Cloudy,0
Virginia,510205,19,0,18,5,2015,Monday,7,10,Cloudy,0
Virginia,510206,19,0,27,3,2015,Friday,14,10,Cloudy,0
Virginia,510207,191,0,9,5,2015,Saturday,16,0,Cloudy,0
Virginia,510208,153,0,22,5,2015,Friday,4,15,Cloudy,0
Virginia,510209,67,0,25,5,2015,Monday,13,21,Cloudy,0
Virginia,510210,139,0,25,5,2015,Monday,13,17,Cloudy,0
Virginia,510211,173,0,16,5,2015,Saturday,19,30,Cloudy,1
Virginia,510212,95,0,26,5,2015,Tuesday,13,40,Cloudy,1
Virginia,510213,103,0,18,5,2015,Monday,14,50,Rain,0
Virginia,510214,71,0,8,5,2015,Friday,18,20,Cloudy,0
Virginia,510215,197,0,10,5,2015,Sunday,14,33,Cloudy,2
Virginia,510216,59,0,29,3,2015,Sunday,17,53,Cloudy,1
Virginia,510217,165,0,22,5,2015,Friday,15,35,Cloudy,0
Virginia,510218,27,0,27,5,2015,Wednesday,18,45,Cloudy,0
Virginia,510219,109,0,27,5,2015,Wednesday,21,35,Cloudy,1
Virginia,510220,89,0,26,5,2015,Tuesday,21,0,Cloudy,0
Virginia,510221,143,0,6,5,2015,Wednesday,16,0,Cloudy,1
Virginia,510222,83,0,8,5,2015,Friday,17,38,Cloudy,0
Virginia,510223,670,1290,7,5,2015,Thursday,16,1,Cloudy,1
Virginia,510224,177,0,28,5,2015,Thursday,1,2,Cloudy,1
Virginia,510225,41,0,22,5,2015,Friday,13,25,Cloudy,0
Virginia,510226,15,0,28,5,2015,Thursday,11,28,Cloudy,0
Virginia,510227,163,0,6,5,2015,Wednesday,16,10,Rain,0
Virginia,510228,161,0,21,3,2015,Saturday,15,50,Cloudy,0
Virginia,510229,19,0,4,4,2015,Saturday,20,29,Cloudy,1
Virginia,510230,550,468,30,5,2015,Saturday,12,19,Cloudy,0
Virginia,510231,550,468,14,5,2015,Thursday,6,20,Cloudy,0
Virginia,510232,41,0,25,5,2015,Monday,20,20,Cloudy,1
Virginia,510233,3,0,25,5,2015,Monday,8,12,Cloudy,1
Virginia,510234,85,0,29,5,2015,Friday,14,54,Cloudy,1
Virginia,510235,107,0,29,5,2015,Friday,18,9,Cloudy,0
Virginia,510236,75,0,31,5,2015,Sunday,22,9,Cloudy,1
Virginia,510237,177,0,27,5,2015,Wednesday,2,0,Cloudy,1
Virginia,510238,107,0,31,5,2015,Sunday,11,20,Cloudy,1
Virginia,510239,31,0,3,6,2015,Wednesday,7,0,Cloudy,1
Virginia,510240,95,0,27,5,2015,Wednesday,1,0,Cloudy,0
Virginia,510241,119,0,4,6,2015,Thursday,11,10,Rain,0
Virginia,510242,25,0,24,5,2015,Sunday,13,19,Cloudy,0
Virginia,510243,61,0,17,5,2015,Sunday,13,51,Cloudy,0
Virginia,510244,59,0,29,4,2015,Wednesday,22,18,Cloudy,0
Virginia,510245,59,0,18,4,2015,Saturday,7,15,Cloudy,1
Virginia,510246,31,0,23,5,2015,Saturday,11,20,Cloudy,0
Virginia,510247,165,0,7,6,2015,Sunday,14,50,Cloudy,0
Virginia,510248,710,1760,2,6,2015,Tuesday,20,45,Rain,1
Virginia,510249,193,0,7,6,2015,Sunday,0,19,Cloudy,1
Virginia,510250,119,0,7,6,2015,Sunday,3,30,Cloudy,1
Virginia,510251,89,0,8,6,2015,Monday,13,13,Cloudy,0
Virginia,510252,700,1720,1,3,2015,Sunday,1,7,Cloudy,0
Virginia,510253,93,0,28,5,2015,Thursday,22,0,Cloudy,1
Virginia,510254,199,0,5,6,2015,Friday,13,40,Cloudy,0
Virginia,510255,149,0,12,6,2015,Friday,2,25,Cloudy,1
Virginia,510256,149,0,6,6,2015,Saturday,6,57,Cloudy,0
Virginia,510257,75,0,15,6,2015,Monday,15,40,Cloudy,0
Virginia,510258,33,0,11,5,2015,Monday,23,10,Cloudy,1
Virginia,510259,89,0,12,6,2015,Friday,20,38,Cloudy,1
Virginia,510260,43,0,14,5,2015,Thursday,19,55,Cloudy,0
Virginia,510261,171,0,11,6,2015,Thursday,16,45,Cloudy,0
Virginia,510262,31,0,10,6,2015,Wednesday,21,24,Cloudy,0
Virginia,510263,125,0,14,6,2015,Sunday,14,20,Cloudy,1
Virginia,510264,145,0,5,4,2015,Sunday,0,43,Cloudy,1
Virginia,510265,85,0,7,6,2015,Sunday,22,54,Cloudy,0
Virginia,510266,590,720,14,6,2015,Sunday,10,52,Cloudy,0
Virginia,510267,85,0,17,6,2015,Wednesday,15,18,Cloudy,1
Virginia,510268,167,0,13,6,2015,Saturday,19,5,Cloudy,0
Virginia,510269,153,0,15,5,2015,Friday,0,17,Cloudy,1
Virginia,510270,775,2170,21,5,2015,Thursday,10,12,Rain,0
Virginia,510271,163,0,25,5,2015,Monday,16,39,Cloudy,1
Virginia,510272,109,0,11,6,2015,Thursday,0,10,Cloudy,1
Virginia,510273,9,0,17,6,2015,Wednesday,7,31,Cloudy,0
Virginia,510274,9,0,18,6,2015,Thursday,13,22,Cloudy,0
Virginia,510275,149,0,24,5,2015,Sunday,1,59,Cloudy,1
Virginia,510276,1,0,5,6,2015,Friday,7,48,Rain,0
Virginia,510277,33,0,10,6,2015,Wednesday,11,24,Cloudy,0
Virginia,510278,59,0,11,5,2015,Monday,20,43,Cloudy,0
Virginia,510279,3,0,21,6,2015,Sunday,15,49,Cloudy,1
Virginia,510280,87,0,21,6,2015,Sunday,8,26,Cloudy,0
Virginia,510281,143,0,21,6,2015,Sunday,20,43,Rain,0
Virginia,510282,175,0,21,6,2015,Sunday,13,45,Cloudy,0
Virginia,510283,161,0,31,5,2015,Sunday,1,58,Cloudy,1
Virginia,510284,700,1720,19,4,2015,Sunday,1,20,Cloudy,0
Virginia,510285,177,0,18,6,2015,Thursday,1,25,Rain,0
Virginia,510286,59,0,9,5,2015,Saturday,3,25,Cloudy,1
Virginia,510287,760,2060,24,6,2015,Wednesday,18,59,Cloudy,0
Virginia,510288,700,1720,28,4,2015,Tuesday,21,45,Cloudy,1
Virginia,510289,800,2390,25,6,2015,Thursday,16,51,Rain,0
Virginia,510290,139,0,25,6,2015,Thursday,22,34,Cloudy,1
Virginia,510291,13,0,27,6,2015,Saturday,1,23,Cloudy,0
Virginia,510292,590,720,26,6,2015,Friday,19,5,Cloudy,0
Virginia,510293,550,468,11,6,2015,Thursday,3,40,Cloudy,0
Virginia,510294,700,1720,19,6,2015,Friday,3,49,Cloudy,1
Virginia,510295,63,0,21,6,2015,Sunday,0,53,Cloudy,1
Virginia,510296,147,0,19,6,2015,Friday,11,30,Cloudy,0
Virginia,510297,550,468,19,6,2015,Friday,12,9,Cloudy,0
Virginia,510298,125,0,1,7,2015,Wednesday,2,5,Cloudy,0
Virginia,510299,23,0,30,6,2015,Tuesday,12,40,Cloudy,0
Virginia,510300,143,0,4,7,2015,Saturday,22,40,Cloudy,1
Virginia,510301,87,0,2,7,2015,Thursday,20,49,Cloudy,1
Virginia,510302,700,1720,12,6,2015,Friday,12,29,Cloudy,0
Virginia,510303,143,0,4,7,2015,Saturday,19,54,Rain,1
Virginia,510304,61,0,2,7,2015,Thursday,22,25,Cloudy,0
Virginia,510305,147,0,16,6,2015,Tuesday,11,56,Cloudy,1
Virginia,510306,127,0,31,5,2015,Sunday,2,42,Cloudy,1
Virginia,510307,61,0,25,6,2015,Thursday,0,10,Cloudy,1
Virginia,510308,35,0,3,7,2015,Friday,7,50,Rain,0
Virginia,510309,141,0,7,7,2015,Tuesday,22,30,Cloudy,1
Virginia,510310,191,0,4,7,2015,Saturday,12,50,Rain,0
Virginia,510311,65,0,6,7,2015,Monday,13,50,Cloudy,0
Virginia,510312,810,2540,29,5,2015,Friday,18,12,Cloudy,0
Virginia,510313,125,0,26,6,2015,Friday,16,0,Cloudy,0
Virginia,510314,1,0,30,6,2015,Tuesday,19,13,Cloudy,0
Virginia,510315,59,0,11,5,2015,Monday,14,52,Cloudy,0
Virginia,510316,107,0,20,6,2015,Saturday,9,30,Cloudy,1
Virginia,510317,59,0,6,6,2015,Saturday,2,22,Cloudy,1
Virginia,510318,810,2540,2,7,2015,Thursday,13,43,Cloudy,0
Virginia,510319,57,0,11,7,2015,Saturday,6,0,Rain,1
Virginia,510320,65,0,9,7,2015,Thursday,21,41,Cloudy,1
Virginia,510321,9,0,12,7,2015,Sunday,14,51,Cloudy,0
Virginia,510322,760,2060,13,7,2015,Monday,1,0,Cloudy,1
Virginia,510323,7,0,28,6,2015,Sunday,23,40,Cloudy,0
Virginia,510324,41,0,20,6,2015,Saturday,20,12,Rain,1
Virginia,510325,197,0,17,6,2015,Wednesday,18,30,Cloudy,0
Virginia,510326,143,0,14,7,2015,Tuesday,17,50,Cloudy,0
Virginia,510327,85,0,7,7,2015,Tuesday,10,18,Cloudy,1
Virginia,510328,85,0,11,7,2015,Saturday,17,10,Cloudy,0
Virginia,510329,700,1720,1,6,2015,Monday,15,24,Cloudy,0
Virginia,510330,37,0,14,7,2015,Tuesday,18,20,Cloudy,0
Virginia,510331,137,0,12,7,2015,Sunday,1,4,Cloudy,1
Virginia,510332,161,0,25,5,2015,Monday,22,30,Cloudy,1
Virginia,510333,23,0,25,6,2015,Thursday,20,25,Cloudy,1
Virginia,510334,163,0,17,7,2015,Friday,22,15,Cloudy,1
Virginia,510335,107,0,8,7,2015,Wednesday,7,3,Cloudy,0
Virginia,510336,41,0,10,7,2015,Friday,7,40,Cloudy,1
Virginia,510337,89,0,14,7,2015,Tuesday,12,17,Cloudy,0
Virginia,510338,169,0,15,7,2015,Wednesday,14,50,Cloudy,1
Virginia,510339,85,0,18,7,2015,Saturday,15,18,Cloudy,0
Virginia,510340,87,0,15,7,2015,Wednesday,15,46,Cloudy,1
Virginia,510341,87,0,18,7,2015,Saturday,1,8,Cloudy,0
Virginia,510342,710,1760,25,5,2015,Monday,18,40,Cloudy,0
Virginia,510343,3,0,21,7,2015,Tuesday,23,14,Cloudy,1
Virginia,510344,165,0,23,7,2015,Thursday,11,15,Cloudy,0
Virginia,510345,47,0,18,7,2015,Saturday,20,5,Cloudy,0
Virginia,510346,27,0,26,7,2015,Sunday,9,35,Cloudy,1
Virginia,510347,510,40,28,4,2015,Tuesday,3,40,Cloudy,0
Virginia,510348,97,0,18,7,2015,Saturday,11,56,Cloudy,1
Virginia,510349,43,0,22,7,2015,Wednesday,10,45,Cloudy,1
Virginia,510350,3,0,20,7,2015,Monday,6,41,Cloudy,0
Virginia,510351,3,0,21,7,2015,Tuesday,15,14,Rain,0
Virginia,510352,143,0,24,7,2015,Friday,22,59,Cloudy,1
Virginia,510353,149,0,26,7,2015,Sunday,2,35,Cloudy,0
Virginia,510354,173,0,26,7,2015,Sunday,11,10,Cloudy,0
Virginia,510355,135,0,21,7,2015,Tuesday,21,55,Cloudy,1
Virginia,510356,33,0,27,7,2015,Monday,2,35,Cloudy,0
Virginia,510357,167,0,28,7,2015,Tuesday,0,30,Cloudy,0
Virginia,510358,810,2540,22,7,2015,Wednesday,12,6,Cloudy,0
Virginia,510359,187,0,14,6,2015,Sunday,21,44,Cloudy,1
Virginia,510360,77,0,27,7,2015,Monday,10,15,Cloudy,0
Virginia,510361,159,0,24,7,2015,Friday,0,20,Cloudy,0
Virginia,510362,131,0,25,7,2015,Saturday,11,49,Cloudy,0
Virginia,510363,167,0,29,7,2015,Wednesday,23,30,Cloudy,1
Virginia,510364,75,0,26,7,2015,Sunday,18,3,Cloudy,1
Virginia,510365,31,0,29,5,2015,Friday,5,45,Cloudy,0
Virginia,510366,193,0,22,7,2015,Wednesday,19,15,Cloudy,0
Virginia,510367,153,0,26,7,2015,Sunday,5,47,Cloudy,1
Virginia,510368,650,1180,14,6,2015,Sunday,16,42,Cloudy,0
Virginia,510369,650,1180,25,7,2015,Saturday,2,13,Cloudy,1
Virginia,510370,99,0,14,2,2015,Saturday,0,43,Cloudy,0
Virginia,510371,87,0,24,7,2015,Friday,6,28,Cloudy,0
Virginia,510372,61,0,29,7,2015,Wednesday,21,50,Cloudy,1
Virginia,510373,550,468,26,7,2015,Sunday,3,52,Cloudy,1
Virginia,510374,75,0,30,7,2015,Thursday,1,50,Cloudy,0
Virginia,510375,67,0,3,8,2015,Monday,18,25,Cloudy,0
Virginia,510376,35,0,5,8,2015,Wednesday,1,30,Cloudy,1
Virginia,510377,19,0,6,8,2015,Thursday,18,34,Cloudy,1
Virginia,510378,710,1760,8,7,2015,Wednesday,15,21,Cloudy,0
Virginia,510379,51,0,6,8,2015,Thursday,19,30,Cloudy,0
Virginia,510380,177,0,4,8,2015,Tuesday,17,46,Cloudy,1
Virginia,510381,23,0,2,8,2015,Sunday,21,35,Cloudy,1
Virginia,510382,175,0,9,8,2015,Sunday,21,15,Cloudy,1
Virginia,510383,135,0,7,8,2015,Friday,11,43,Rain,0
Virginia,510384,680,1490,5,8,2015,Wednesday,22,30,Cloudy,1
Virginia,510385,75,0,7,8,2015,Friday,23,35,Cloudy,1
Virginia,510386,153,0,10,8,2015,Monday,1,31,Cloudy,0
Virginia,510387,107,0,27,7,2015,Monday,17,10,Cloudy,0
